,data,flag
197,drake wins first college football game in africa the drake bulldogs and a mexican all-star team made history saturday by playing the first college football game in africa. the bulldogs beat ...,0
198,an appraisal: ballesteros 'could get up and down out of a garbage can' the reality of the death of the great golf champion seve ballesteros in spain at the age of 54 dawned on the quail hollow club on saturday morning.,0
199,klitschko wants 50th career knockout against haye world heavyweight champion vladimir klitschko is confident he can unleash his 50th career knockout punch against wba champion briton david haye in july.,0
200,rory mcilroy hangs on to slim lead at augusta britain's rory mcilroy was clinging to a one-shot lead midway through the third round at the masters on saturday as the challengers started to make their move.,0
201,"rose, james and howard headline all-nba selections most valuable player derrick rose of the chicago bulls and lebron james of the miami heat, winner of the two previous mvp awards, were selected for this season's all-nba team, the league said on thursday.",0
202,"figure skating: south korean skater stumbles, but still leads, in moscow kim yu-na, the olympic champion in vancouver in 2010, was not quite regal in moscow on friday, yet she still led the short program.",0
203,previews: breaking down saturday's third-round tilts takes an in-depth look at all eight ncaa tournament games scheduled for saturday.,0
204,"tiger woods' niece cheyenne creating golf identity of her own when cheyenne woods was 2, she plucked a club from a bag, like a sword from a stone, and whacked a golf ball into the netting in her grandfather's ...",0
205,granger's late jumper lifts pacers past knicks danny granger's jumper with 0.3 seconds left gave the indiana pacers a 119-117 victory over the new york knicks on tuesday night.,0
206,"connecticut 76, pittsburgh 74: walker carries uconn over pitt at the buzzer kemba walker?s 18-footer as the horn sounded sent connecticut to the big east tournament semifinals.",0
207,kyle phillips' first career home run lifts padres past braves pinch-hitter kyle phillips broke a 2-all tie in the 10th inning with his first career home run and the san diego padres beat the atlanta braves ...,0
208,"blue jays' drabek takes no-hitter into 6th, wins first ml game kyle drabek pitched seven innings of one-hit ball to earn first major league win, jose molina and jayson nix hit solo home runs and the toronto ...",0
209,"yankees 5, rangers 2: savvy start by garcia helps yanks fill a void freddy garcia, who won the no. 5 starter's job out of spring training, dazzled with his ability to keep texas hitters off-balance, giving the yankees some much-needed positive news.",0
210,"chris young pitches, hits mets over phillies chris young pitched effectively into the sixth inning and became the first mets pitcher with two hits in an inning, fueling a six-run rally and ...",0
211,"sharks 3, red wings 2 : marleau makes amends as sharks advance on fourth try patrick marleau got his first point of the series when he knocked home a rebound with 7:47 to play, and san jose finally managed to knock out detroit on its fourth try.",0
212,chung backs bin hammam in fifa presidential race mohamed bin hammam received a boost to his campaign to become fifa president when he was backed by his former foe and ex-fifa executive committee member chung mong-joon tuesday.,0
213,"after magic run to third national title, what's in store in storrs? kemba walker will leave connecticut with a degree in sociology on may 8, his 21st birthday. there's no turning back for the junior who scored ...",0
214,"pedroia's lengthy at-bat vs. weaver sparks red sox past angels dustin pedroia just wouldn't give in. facing the top pitcher in the american league, he kept fouling off pitch after pitch.",0
215,nfl turns players' words against them in appeal to extend lockout the nfl blasted the idea that only players suffer harm during a lockout and tried to use some lockout-mitigating words of some players against ...,0
216,mets' medical report general manager sandy alderson updated the status of the mets' many injured players.,0
217,bengals owner on chad ochocinco: 'we want a football player' cincinnati bengals owner mike brown took notice when wr chad ochocinco hopped on a bull earlier this month.,0
218,the m.l.s. all-bargain team taking a look at some of the best bargains in m.l.s. now that the league's salary figures are out.,0
219,"miscues cost louisville the chance to play spoiler a few blocks from broadway, louisville has been cast in the role of spoiler recently at the big east tournament. and with connecticut becoming the toast of the town over the past week, the cardinals found themselves a part of a familiar story line.",0
220,bonds guilty of obstruction of justice barry bonds was convicted of obstructing justice after a trial over whether he lied about taking steroids. but the jury failed to reach a verdict on other counts.,0
221,"photo replay: march 16 a view of the day in sports, with bright sun at spring training games and some over-excited soccer fans.",0
